,Unnamed: 0,id,label,text,triple
18,18,12372.json,True,"Water rates in Manila, Philippines, were raised up to 845 percent when a subsidiary of the World Bank became a partial owner.",NaN
19,19,12385.json,True,"Almost 100,000 people left Puerto Rico last year.",NaN
20,20,10173.json,False,Women and men both are making less when you adjust for inflation than when John Kitzhaber was first elected governor.,NaN
21,21,9867.json,True,The United States has the highest corporate tax rate in the free world.,NaN
22,22,12408.json,True,We just had the best year for the auto industry in America in history.,NaN
23,23,2673.json,True,"Says Scott Walker favors cutting up to 350,000 families and children off health care.",NaN
24,24,7057.json,False,Says Mitt Romney wants to get rid of Planned Parenthood.,NaN
25,25,10215.json,False,I dont know who Jonathan Gruber is.,NaN
26,26,12517.json,True,Hate crimes against American Muslims and mosques have tripled after Paris and San Bernardino.,NaN
27,27,3910.json,True,Rick Perry has never lost an election and remains the only person to have won the Texas governorship three times in landslide elections.,NaN
28,28,11092.json,False,"ISIS supporter tweeted at 1034 a.m. Shooting began at 1045 a.m. in Chattanooga, Tenn.",NaN
29,29,12163.json,True,Youth unemployment in minority communities is about 40 to 45 percent.,NaN
30,30,13237.json,True,Says Paul Ryan is still endorsing Trump.,NaN
31,31,5383.json,False,"If you look at states that are right to work, they constantly do not have budget deficits and they have very good business climates.",NaN
32,32,9727.json,False,What the Obama administration is going to come out with in the next several months is youre not even going to be able to burn coal very limitedly in the existing plants.,NaN
33,33,8239.json,True,We cut business taxes so today 70 percent of our businesses dont pay a business tax.,NaN
34,34,10121.json,True,Says Mark Pryor votes with Obama 93 percent of the time.,NaN
35,35,7550.json,True,We have a federal government that thinks they have the authority to regulate our toilet seats.,NaN
36,36,9018.json,True,Austin is a city that has basically doubled in size every 25 years or so since it was founded.,NaN
37,37,1038.json,True,"The nuclear test conducted in our nation this time is the Earths 2,054th nuclear test. The five permanent members of the U.N. Security Council have conducted 99.99 percent of the total nuclear tests.",NaN
38,38,2940.json,False,"In the case of a catastrophic event, the Atlantaarea offices of the Centers for Disease Control and Prevention will selfdestruct.",NaN
39,39,8492.json,True,"Under President George W. Bush, we added 4.9 trillion to the debt. Under President Obama weve added 6.5 trillion to the debt.",NaN
40,40,5352.json,False,Says a U.S. Supreme Court justice suggested that some U.S. cases will be decided based on South African law.,NaN
41,41,12027.json,True,Says Marco Rubio skipped 18 defense votes including one to arm the Kurds to fight ISIS.,NaN
42,42,5210.json,False,"Rep. David Cicilline is responsible for the federal loan guarantee to Solyndra, the failed solar company",NaN
43,43,7993.json,False,Says Ohio budget item later signed into law by Gov. John Kasich requires women seeking an abortion to undergo a mandatory vaginal probe.,NaN
44,44,1926.json,False,We have a director of homeland security who cannot use and will not use the term terrorist attack but instead substitutes manmade disaster. ,NaN
45,45,11418.json,True,AfricanAmerican youth unemployment is 51 percent. Hispanic youth unemployment is 36 percent.,NaN
46,46,7990.json,False,"Obamacare will provide insurance to all nonU.S. residents, even if they are here illegally.",NaN
47,47,3652.json,False,President Barack Obama took exactly none of his own deficit reduction commissions ideas. Not one.,NaN
48,48,12848.json,False,It was under Barack Obama and Hillary Clinton that changed the rules of engagement that probably cost Capt. Humayun Khans life.,NaN
49,49,13503.json,True,Hillary Clinton in 2005 cosponsored legislation that would jail flag burners.,NaN
50,50,4930.json,False,Says the paperback edition of Mitt Romneys book deleted line that Massachusetts individual mandate should be the model for the country,NaN
51,51,13210.json,False,"Maggie Hassan raised tuition, making it the highest in America.",NaN
52,52,8187.json,False,Says Terry McAuliffe is the person who invented the scheme to rent out the Lincoln Bedroom.,NaN
53,53,12758.json,True,"We created 800,000 new jobs, we cut the unemployment rate almost in half and today New York State has more private sector jobs than it has ever had in its history",NaN
54,54,10693.json,False,"We have towns in West Texas that are out of water, that are having to truck in water.",NaN
55,55,13077.json,True,"In Georgia, women earn 82 cents for every dollar earned by men.",NaN
56,56,3283.json,True,A federal system that verifies employees are authorized to work in the U.S. is inaccurate anywhere from 50 percent all the way up to in excess of 80 percent of the time.,NaN
57,57,12981.json,False,"They were going to build the wall a while ago, not so long ago, like in 06. And they couldnt get environmental impact statements.",NaN
58,58,812.json,False,Sen. Obamas campaign announced that hes choosing his cabinet.,NaN
59,59,7548.json,True,"In 2008, only 54 percent of Latinos in Texas were registered to vote and only 35 percent actually turned out.",NaN
60,60,6000.json,False,Only 2 percent of public high schools in the country offer PE classes.,NaN
61,61,321.json,True,Said hes the only Republican candidate whos actually turned around a government economy.,NaN
62,62,1779.json,True,"On military recruiters at Harvard, Elena Kagan took a position and the Supreme Court ruled unanimously that she was wrong.",NaN
63,63,1833.json,True,"There are 321,092 public school teachers in Texas. And there are 313,850 nonteachers in our public schools.",NaN
64,64,8584.json,False,"Under Mayor Cicilline, Providence was a sanctuary city.",NaN
65,65,10829.json,False,Transgender individuals in the U.S. have a 1in12 chance of being murdered.,NaN
66,66,6612.json,True,"At Bain Capital, we helped start an early childhood learning company called Bright Horizons that First Lady Michelle Obama rightly praised.",NaN
67,67,12056.json,False,"Says the man who rushed the stage at him in Dayton, Ohio, had chatter about ISIS, or with ISIS in his social media posts.",NaN
68,68,6161.json,False,U.S. Rep. Phil Gingrey gave the government the power to electronically spy on Americans without a warrant.,NaN
69,69,2526.json,False,Alex Sink funneled three quarters of a million dollars in nobid contracts to Bank of America.,NaN
70,70,3786.json,True,"If you take the population growth here in Virginia, we are net zero on job creation since Bob McDonnell became governor.",NaN
71,71,6697.json,False,"Under Obama, home values in Florida collapsed, construction jobs were lost and the state had a high foreclosure rate.",NaN
72,72,1738.json,True,The new Arizona immigration law says that any police officer can stop anyone who appears to them to be reasonably suspicious of being an undocumented person.,NaN
73,73,7425.json,True,The only time in our history when the debt has been higher than this was the end of World War II.,NaN
74,74,10039.json,True,The cost of health care is now the singlebiggest factor driving down the federal budget deficit.,NaN
75,75,2166.json,True,"During the recession, the consumer in his native perversity has begun to save. The savings rate is now 6.2 percent.",NaN
76,76,1978.json,False,On whether a U.S. Supreme Court nominee should be forthcoming at confirmation hearings.,NaN
77,77,3005.json,False,Says one out of three U.S. homeless men is a veteran.,NaN
78,78,9165.json,False,Says Charlie Crist supports cuts to the Medicare Advantage program.,NaN
79,79,2109.json,True,I think it is unacceptable for the Chinese today to be larger in wind power and in solar panels and photovoltaic manufacturing than all of Europe put together  forget the United States.,NaN
80,80,10053.json,True,Says Scott Brown cosponsored legislation to let employers deny women coverage for birth control.,NaN
81,81,9613.json,True,"At some point in their lives, 99 of women use birth control.",NaN
82,82,3146.json,False,"In the past 20 years, Egypt has made great strides in political and democratic reform.",NaN
83,83,8755.json,False,The amount of attention paid this week to Chris Christie makes the coverage of Benghazi ... pale in significance.,NaN
84,84,9989.json,True,Says U.S. Rep. Steve Southerland voted to keep the shutdown going.,NaN
85,85,2044.json,True,"In Rick Perrys Texas, we import nurses ... from other countries.",NaN
86,86,11657.json,True,There is a federal criminal law that says its a crime to transport dentures across state lines.,NaN
87,87,11131.json,True,We built a new prison every 10 days between 1990 and 2005 to keep up with our mass incarceration explosion of nonviolent offenders.,NaN
88,88,767.json,False,Sen. McCains tax plan provides virtually nothing to the middle class.,NaN
89,89,10263.json,False,Austin is burdened by the fastestgrowing tax increases of any major city in the nation.,NaN
90,90,1969.json,False,"Phoenix, Arizona, is the No. 2 kidnapping capital of the world.",NaN
91,91,10386.json,True,I belong to the AFLCIO.,NaN
92,92,2020.json,True,The insurance commissioner cant do squat about health care.,NaN
93,93,4264.json,True,Says a poll found him the only Republican candidate who could beat Barack Obama in Texas  and by eight points.,NaN
94,94,6359.json,False,"President Ronald Reagan sent troops into conflict only in one circumstance, which was in Grenada We were in a peacekeeping setting in Lebanon.",NaN
95,95,8931.json,False,Says David Jolly supports privatizing Social Security.,NaN
96,96,9213.json,True,Did you know US population growth is at its lowest since the Great Depression?,NaN
97,97,7599.json,True,"The average student in Florida, what they actually pay out of pocket at our major universities for tuition is as much or less than what they spend on cellphones.",NaN
98,98,7258.json,True,"Since 1968, more Americans have died from gunfire than died in all the wars of this countrys history.",NaN
99,99,7128.json,True,A foreclosure tax that would take effect in 2013 could mean a high tax bill for those facing foreclosure and millions of families who modified their mortgage or had a short sale through their lender.,NaN
100,100,5667.json,False,The Florida Department of Agricultures website FreshFromFlorida.com can be used to get a permit to carry a loaded hidden gun without ever leaving your house.,NaN
101,101,4170.json,False,"The Atlanta streetcar is expected to create 930 jobs during construction, totaling more than 5,600 jobs over the next 20 years.",NaN
102,102,10072.json,True,"Raising the minimum wage to 10.10 an hour, would help lift over a million Americans out of poverty.",NaN
103,103,10624.json,True,"Says Secretary of State John Kerry, when he was a senator, flew to Managua and met with a communist dictator there, Daniel Ortega, and accused the Reagan administration of engaging in terrorism.",NaN
104,104,13142.json,False,"NATO is opening up a major terror division. ... Im sure Im not going to get credit for it, but that was largely because of what I was saying and my criticism of NATO.",NaN
105,105,338.json,True,Sen. Obama has always had a 100 percent prochoice rating.,NaN
106,106,7848.json,True,"Since Gina Raimondo took office, investment fees on the states pension portfolio have gone up from about 12 million annually to about 50 million.",NaN
107,107,2820.json,True,The federal debt is growing by more than 4 billion a day.,NaN
108,108,4456.json,True,"Under President Barack Obamas jobs bill, states would no longer have to lay off teachers, firefighters and police officers.",NaN
109,109,7796.json,False,"Of our 98,000 teachers who are K12, over 53,000 of those teachers today are over 50 years old.",NaN
110,110,7467.json,True,Twothirds of Wisconsinites receiving unemployment checks are not required to search for work due to current work search exemptions.,NaN
111,111,8654.json,True,"Under President Obamas healthcare reforms, the premium for an average plan for a family didnt go down by 2,500 per year, its gone up about 2,500 per year.",NaN
112,112,9492.json,True,"The IRS also investigated liberal groups, groups that had progressive in their name. ... The IRS was basically looking at everybody.",NaN
113,113,6895.json,False,Says Obama promised unemployment would never go above 8 percent.,NaN
114,114,10423.json,True,The economy is creating jobs at the fastest pace since 1999.,NaN
115,115,6767.json,True,President Obama decided not to meet with Prime Minister Benjamin Netanyahu in New York.,NaN
116,116,11043.json,True,"In a majority of states, you can now marry freely, but can still be fired for who you love.",NaN
117,117,4357.json,False,Say Oregon Reps. Peter DeFazio and Earl Blumenauer are socialists who are openly serving in the U.S. Congress.,NaN
118,118,162.json,False,Rudy Giuliani is probably the most underqualified man since George Bush to seek the presidency.,NaN
119,119,10768.json,False,"About half of the presidents have been governors half of them, senators.",NaN
120,120,12593.json,True,"After Britains vote to leave the European Union, within 24 hours, Americans lost 100 billion from our 401ks.",NaN
121,121,8164.json,True,"Medicaid spending declined by 1.9 percent in 2012, the second such decline in 47 years.",NaN
122,122,6520.json,True,Says 88 Texas constables have died in the line of duty.,NaN
123,123,9500.json,True,"Gov. Rick Scott cut the cost of prepaid college tuition by nearly 20,000.",NaN
124,124,4629.json,True,"The city of Columbus would save 41 million a year if employees had to contribute to their own, guaranteedcheck pensions.",NaN
125,125,1593.json,True,"As Floridas CFO, I shut down Krakows scam and refunded more than 1.2 million to Josephine and other victims of this con man.",NaN
126,126,10560.json,True,You had more women getting computer sciences degrees in the 80s by a factor of 2plus than you do now.,NaN
127,127,7555.json,False,The Air Force wants taxpayers to fund a fantasy football league.,NaN
128,128,6777.json,False,Barack Hussein Obama will ... force courts to accept Islamic Sharia law in domestic disputes.,NaN
129,129,11385.json,True,About 3 percent of murders and crimes are committed with guns from people who actually legally purchase those guns.,NaN
130,130,3836.json,True,Some neighborhood schools are closing.,NaN
131,131,325.json,True,He told gay organizers in Massachusetts he would be a stronger advocate for special rights than even Ted Kennedy.,NaN
132,132,2555.json,True,"The years that I was speaker, the Florida House consistently offered leaner budgets than the governor offered.",NaN
133,133,7803.json,False,"We are already almost halfway to our 2010 goal of creating 700,000 new jobs in seven years.",NaN
134,134,8985.json,True,Says the U.S. Supreme Court found that Social Security is not guaranteed.,NaN
135,135,12021.json,False,SaysMichael Bennet wants to close Guantanamo Bay prisonand bring terrorists right here to Colorado.,NaN
136,136,2932.json,True,Oregonians have an amazing nocost way to fight abortion with free political donations,NaN
137,137,11486.json,False,"The president said hes going to bring in 250,000 Syrian and Iraqi refugees into this country.",NaN
138,138,7324.json,False,"Research shows that a vast majority of arriving immigrants today come here because they believe that government is the source of prosperity, and thats what they support.",NaN
139,139,4884.json,True,Newt Gingrichs immigration plan offers a new doorway to amnesty.,NaN
140,140,2257.json,False,Mr. Caprio is a career politician who has never worked in the private sector.,NaN
141,141,8019.json,False,"In Rhode Island, 9 percent of workers use the states temporary disability insurance program each year while in New Jersey, the rate is only 3 percent.",NaN
142,142,10947.json,True,"In just 17 years, spending for Social Security, federal health care and interest on the debt will exceed ALL tax revenue!",NaN
143,143,12014.json,True,President Obama took more money from Wall Street in the 2008 campaign than anybody ever had.,NaN
144,144,13241.json,True,Donald Trump has said nuclear proliferation is OK.,NaN
145,145,445.json,True,"Hillary Clinton has taken over 800,000 from lobbyists.",NaN
146,146,6588.json,False,Barack Obama has never even worked in business.,NaN
147,147,1835.json,True,Says the Arizona immigration law expressly bans racial profiling.,NaN
148,148,3782.json,False,Says Gov. Rick Perry has been begging for the federal government to send the Coast Guard to patrol two lakes on the U.S.Mexico border.,NaN
149,149,11536.json,False,"On the VA Over 300,000 veterans have died waiting for care.",NaN
150,150,6827.json,True,Were now spending 42 percent of our economy on government.,NaN
151,151,5236.json,False,Rob Cornilles supports privatizing Medicare.,NaN
152,152,9230.json,False,"In 2005, Dan Branch tried to expand thirdtrimester abortions in Texas.",NaN
153,153,2869.json,True,We Democrats have made steady progress creating jobs and improving our schools.,NaN
154,154,3864.json,False,Michigan and Massachusetts raised their bottle deposit and could no longer afford the program because the redemptions were so high there was no profit in there.,NaN
155,155,3054.json,True,"Whether you like to admit it or not, half our general revenue goes to education.",NaN
156,156,2367.json,False,Im the only one whos fought against developers draining the Everglades!,NaN
157,157,13432.json,True,Says Ron Johnson calls Social Security a Ponzi scheme and wants to privatize the program.,NaN
158,158,12237.json,True,"There are 31 other states and 10,000 other cities that have the same type of policies that we just passed, referring to North Carolinas House Bill 2.",NaN
159,159,11582.json,False,Climate change is directly related to the growth of terrorism.,NaN
160,160,4453.json,False,The jobs bill includes President Obamas tax on soup kitchens,NaN
161,161,6898.json,False,Says the Obama administration spent taxpayer dollars on electric cars in Finland and windmills in China.,NaN
162,162,704.json,True,While Sarah was Mayor of Wasilla she tried to fire our highly respected City Librarian because the Librarian refused to consider removing from the library some books that Sarah wanted removed.,NaN
163,163,10887.json,True,"If Milwaukee approves reducing its maximum forfeiture for marijuana possession to 50, the city would have 23 different bicycle violations that have a higher forfeiture.",NaN
164,164,11828.json,False,We have more illegal immigrants here than we did five years ago.,NaN
165,165,4504.json,False,Says Rick Perry wrote a letter supporting Hillarycare.,NaN
166,166,9561.json,False,The U.S. Patent and Trademark Office received zero complaints about the Washington Redskins name.,NaN
167,167,1441.json,False,"The presidents health care proposals will cause most Americans to have their premiums increased, not decreased, and hundreds of millions of people lose their current insurance coverage.",NaN
168,168,12683.json,True,Mexican immigrants are more lawabiding than U.S. citizens and that is a statistic.,NaN
169,169,7295.json,True,Says Chris Christie vetoed a jobs package of 30 bills.,NaN
170,170,9554.json,True,There are already more American jobs in the solar industry than in coal mining.,NaN
171,171,2576.json,True,Says Illinois gubernatorial candidate Bill Bradys first priority after winning the primary was to sponsor a bill that would masseuthanize sheltered dogs and cats in gas chambers.,NaN
172,172,2954.json,True,Barack Obama is in an economy thats only worsened since hes been president of the United States.,NaN
173,173,81.json,True,Romney failed to take action against sanctuary cities in Massachusetts.,NaN
174,174,5288.json,True,"Says New Jersey is down nearly 200,000 jobs from its prerecession peak and with Gov. Chris Christie New Jersey has trailed the rest of America when it comes to unemployment for 12 consecutive months.",NaN
175,175,10142.json,False,Says Thomas Eric Duncan came into the United States with an elevated temperature.,NaN
176,176,8754.json,True,We have been in Afghanistan longer now than we have been in any foreign land conducting a war in our nations history.,NaN
177,177,3776.json,True,Gas prices have gone up 2 since Obama took office.,NaN
178,178,2537.json,True,Webster sponsored a bill to create a form of marriage that would trap women in abusive relationships.,NaN
179,179,4681.json,True,Says judges get better benefits at a lower cost than everybody else in the state.,NaN
180,180,5524.json,True,There are a lot of casinos across the country that have gone bankrupt.,NaN
181,181,5044.json,True,Small businesses create 70 percent of the jobs in America.,NaN
182,182,1266.json,True,Seniors with coverage under Medicare Advantage will give up more than their share because of health care reform,NaN
183,183,8090.json,True,"Over 12,000 school kids were arrested in Florida. It makes Florida the nations leader in that area.",NaN
184,184,13069.json,True,If Texas were a country our economy would rank  10...in the WORLD.,NaN
185,185,6969.json,False,There are more oil rigs in operation in the United States than the rest of the world combined.,NaN
186,186,8733.json,True,"Payday lenders profit from the poor by charging 1,000plus percent interest.",NaN
187,187,7785.json,True,"The Social Security trust fund is sound. Without anything being done, it would function well into 2038 and even after that time with no changes, we could pay 80 percent of the benefits that people have earned.",NaN
188,188,2802.json,True,It is a commitment voters take very seriously The only incumbent in Ohio to break his Pledge and vote for Ted Stricklands income tax hike was defeated soundly on Tuesday.,NaN
189,189,8370.json,False,The Obama administration shut down the Amber Alert program because of the government shutdown.,NaN
190,190,2269.json,True,The Republicans have 2 percent of the Muslim vote.,NaN
191,191,7243.json,True,"We see Americas prison population exploding, with America having a greater percentage of its people behind bars than any other nation in the world!",NaN
192,192,3333.json,False,"Says that in a hearing, Rep. Gabrielle Giffords suggested to Gen. David Petraeus that the Army put more emphasis on less environmentally damaging methods, like stabbing or clubbing enemy forces in order to minimize the carbon output.",NaN
193,193,9289.json,True,"Every single one of the 41 Republican senators who just blocked a raise in the minimum wage will receive a 2,800 costofliving adjustment on January 1, 2015.",NaN
194,194,1053.json,True,"In Texas, the No. 1 name for new male babies many of whom will vote one day is Jose.",NaN
195,195,11731.json,True,Marco Rubio voted against authorizing President Obama to strike Syria after Assad used chemical weapons on his own people.,NaN
196,196,1059.json,False,"Under the Cash for Clunkers program, all weve got to do is ... go to a local junkyard, all youve got to do is tow it to your house. And youre going to get 4,500.",NaN
197,197,11886.json,False,Not one Republican has the guts to recognize that climate change is real.,NaN
198,198,11844.json,True,"While our people work longer hours for lower wages, almost all new income goes to the top 1 percent.",NaN
199,199,5312.json,False,David Dewhurst has a record of promoting an income tax.,NaN
200,200,4368.json,True,Point Pleasant Beach does not own its beaches they are privately owned and operated by businesses such as Jenkinsons,NaN
201,201,1354.json,False,"In the past year, more than 20 percent of Americans have changed their mind about the war in Afghanistan. They conclude we shouldnt be there.",NaN
202,202,3003.json,False,"In the last five years, 28,000 people have been killed along the U.S.Mexico border.",NaN
203,203,6265.json,False,The state of Ohio has one of the lowest unemployment rates in the nation right now and is leading the pack in terms of job creation.,NaN
204,204,5689.json,False,Says Obama health reform law denies millions access to affordable insurance.,NaN
205,205,13370.json,False,Says HB2 hasnt moved the needle one iota on North Carolinas economy.,NaN
206,206,2347.json,False,Close to 30 of our federal prison population consists of illegal immigrants.,NaN
207,207,7476.json,False,Says Rick Scott called education not a core function of the state.,NaN
208,208,11636.json,False,"The Family Research Council, according to some government agencies, is a terrorist group.",NaN
209,209,2550.json,True,"Says Rep. Jim Weidner proposed a bill taking away health care for 80,000 of Oregons children.",NaN
210,210,7123.json,True,Says that in the 1985 election former Gov. Tom Kean had the largest winning margin for a gubernatorial candidate in Jersey history.,NaN
211,211,6289.json,False,Obamacare is the biggest tax increase in American history.,NaN
212,212,772.json,True,You ... said that Barack Obama was not ready to be commander in chief.,NaN
213,213,8766.json,True,"The median male worker in this country has not seen a raise, inflation adjusted, for 30 years, basically.",NaN
214,214,2332.json,False,Milwaukee Mayor Tom Barrett has held the line on property taxes.,NaN
215,215,10764.json,True,Im the only member of the House of Representatives who raised most of his campaign funds in the last election from small contributions of less than 200.,NaN
216,216,7261.json,True,"Unlike the gridlock in Washington, more than 80 percent of the bills we passed during this General Assembly had bipartisan support.",NaN
217,217,6780.json,False,Josh Mandel is lying about his own record. The rating of Ohios investment fund has NOT improved.,NaN
218,218,9837.json,True,"Rick Scott took 200,000 from a family that leased land for drilling and now he is trying to hide from it.",NaN
219,219,4267.json,True,On how money from a possible lease of the Ohio Turnpike would be used,NaN
220,220,1434.json,True,"At the beginning of the last decade ... America had a budget surplus of over 200 billion. By the time I took office, we had a oneyear deficit of over 1 trillion and projected deficits of 8 trillion over the next decade.",NaN
221,221,8050.json,True,"The president has had 1,540 of his nominations confirmed, only four defeated.",NaN
222,222,2258.json,True,U.S. taxpayers are being forced to fund Feisal Abdul Raufs trip to the Middle East.,NaN
223,223,9672.json,False,"Milwaukee County taxpayers paid 370,000 to settle a lawsuit over a decision by Sheriff David A. Clarke Jr. to use untrained corrections officers rather than deputies to patrol the lakefront.",NaN
224,224,13380.json,True,There are Justice Department policies against FBI Director James Comey discussing details of a federal investigation so close to an election.,NaN
225,225,1419.json,True,Democratic presidents have been considerably more effective at creating privatesector jobs.,NaN
226,226,681.json,True,Joe Biden voted against the first Gulf War. He opposed the surge. He wanted to partition Iraq.,NaN
227,227,6693.json,False,Says Rush Limbaugh made it clear hed rather see the country fail than President Barack Obama succeed.,NaN
228,228,827.json,True,One percent of the American people make over 21 percent of all the income in America. That wasnt the way before George Bush became president.,NaN
229,229,1800.json,True,Military recruiting went on at Harvard every single day throughout the time Kagan was there.,NaN
230,230,7754.json,True,"Says that under Rick Perrys plan, Texas has cut funding for public schools by 25.",NaN
231,231,10113.json,True,"Says David Perdue wants to abolish the U.S. Department of Education, which would cost Georgia schools 1 billion a year and eliminate millions in student loans.",NaN
232,232,3806.json,True,The Paul Ryan budget proposal would privatize Medicare.,NaN
233,233,6881.json,True,High school students arrested on campus are twice as likely not to graduate and four times less likely to graduate if theyve appeared in court.,NaN
234,234,5857.json,True,The United States imprisons more than any nation in the world.,NaN
235,235,11690.json,False,Says Marco Rubio is the one for an open border.,NaN
236,236,10570.json,True,"...Over 30 years, federal spending on education has grown by 375 percent, but test scores remain flat.",NaN
237,237,9881.json,False,Says cuts to Medicare affect people who have already paid in. We paid for it.,NaN
238,238,9133.json,False,David Alameel is giving thousands of dollars to support the Republican Party candidates including John Cornyn and Greg Abbott.,NaN
239,239,4811.json,True,The American healthcare system burns 18 percent of our national GDP. Nobody else is close.,NaN
240,240,4317.json,False,Providences port is 200 miles closer to Europe than any other Eastern port.,NaN
241,241,5627.json,True,Says you need a photo ID to purchase Sudafed in Texas.,NaN
242,242,4812.json,True,Twenty percent of housing in Portlands Pearl District is affordable.,NaN
243,243,4327.json,True,"Says allowing the payroll tax holiday to expire would end up costing another estimated 900,000 jobs in 2012.",NaN
244,244,451.json,True,Hillary Clinton supported NAFTA and permanent China trade. Pennsylvania lost thousands of jobs.,NaN
245,245,4102.json,True,Numerous studies have shown that these socalled righttowork laws do not generate jobs and economic growth.,NaN
246,246,975.json,True,"Obamas budget plan would take national debt up to about 80 percent of gross national product. ... Historically, its been about 40 percent.",NaN
247,247,13026.json,False,Says Hillary Clinton said the Veterans Affairs scandal is overexaggerated. She said she was satisfied with what was going on.,NaN
248,248,11772.json,False,We now have driven health care costs down to the lowest theyve been in 50 years.,NaN
249,249,1486.json,True,President Barack Obamas initial response when we heard about the Christmas underwear bomber was to say that this was the act of an isolated extremist.,NaN
250,250,3391.json,True,"Says Sen. Sherrod Brown admitted that his 787 billion stimulus law failed and after specifically attacking Republicans for wanting to lower Americans taxes, he now claims that his stimulus bill didnt do enough to lower taxes.",NaN
251,251,1226.json,True,"In the 1950s, A lot of people got rich and they had to pay a top tax rate of 90 percent.",NaN
252,252,11656.json,True,"The Charleston, S.C., shootershould have never been given a gun, but the universal background check was not fast enough.",NaN
253,253,240.json,False,Sixtyfive percent of the Iraqi people now say its okay to shoot an American soldier.,NaN
254,254,3197.json,False,Twelve judges have thrown out legal challenges to the health care law because they rejected the notion that the health care law was unconstitutional.,NaN
255,255,5297.json,True,Says Gov. Chris Christies proposal to reduce state income taxes would be the second tax cut for the rich by the governor in two years.,NaN
256,256,968.json,True,Warren Buffett still does support me.,NaN
257,257,5922.json,True,Says George LeMieux was one of two Republicans who voted for President Barack Obamas jobs bill.,NaN
258,258,7108.json,False,A precinct in the Allen WestPatrick Murphy recount has 7 registered voters in Guatemalan community and the tally showed 900 voted!!!!!,NaN
259,259,5813.json,True,"About 230,000 people that were on unemployment when I took office are not on unemployment now.",NaN
260,260,7884.json,False,"One person, Kathleen Sebelius, was going to determine whether or not 10yearold lung patient Sarah Murnaghan would live or die.",NaN
261,261,2411.json,False,Ron Klein repeatedly voted in favor of amnesty for illegal immigrants.,NaN
262,262,8428.json,False,Local law enforcement . . . will have access to the Obamacare Data Hubs treasure trove of personal info.,NaN
263,263,1391.json,True,"During his tenure as mayor, he saw Houstons crime rates drop to the lowest levels in more than 25 years.",NaN
264,264,11668.json,False,Barack Obamas Columbia University ID says he was a foreign student and went by Barry Soetoro.,NaN
265,265,490.json,False,"John McCain, one of the richest people in a Senate filled with millionaires, says the solution to the housing crisis is for people to get a second job and skip their vacations.",NaN
266,266,8489.json,False,"Terry McAuliffe wants to raise your taxes 1,700 to pay for his infinite promises.",NaN
267,267,12446.json,True,"Hypocrisy at the Clinton Foundation Top male staff made on average 218,029 while top female staff made 153,014 from 20102014.",NaN
268,268,7233.json,True,"Since the federal Violence Against Women Act was adopted in 1994, cases of domestic violence have fallen by 67 percent.",NaN
269,269,1775.json,True,Says federal law enforcement officers cut off questioning of the Christmas Day underwear bomber by giving him a Miranda warning after 30 minutes of questioning.,NaN
270,270,1347.json,True,On legalizing illegal immigrants.,NaN
271,271,4649.json,True,Nearly half of all pregnancies in the U.S. are unintended.,NaN
272,272,534.json,True,We are borrowing Saudi money for Saudi oil with the result being dependency and debt.,NaN
273,273,5387.json,True,"Says there are homes for sale on and around Oswego Lake right now for under 150,000 that anyone is welcome to buy.",NaN
274,274,2248.json,True,"Since the president became the president, we have lost 3.3 million jobs in the private sector. But you know whos done OK and whos not complaining today? The public sector. Weve gained 590,000 public sector jobs.",NaN
