,Unnamed: 0,id,label,text,triple
2627,2627.0,4747.json,True,The United States sends 300 billion  half our trade deficit  overseas for oil to unstable and unfriendly regimes.,NaN
2628,2628.0,12498.json,True,Our population has grown from about 1 million in the 1970s to almost 7 million today.,NaN
2629,2629.0,7791.json,True,Says its estimated that 300 babies a year are sent home from the hospital with an unrecognized congenital heart defect it is the most common birth defect in America.,NaN
2630,2630.0,3459.json,True,"Since President Obama took office, gas prices have gone up 67 percent.",NaN
2631,2631.0,9105.json,True,Rick Scott tried to slash school funding by 3.3 billion.,NaN
2632,2632.0,1099.json,False,The health care reform bill would make it mandatory absolutely require that every five years people in Medicare have a required counseling session that will tell them how to end their life sooner.,NaN
2633,2633.0,6177.json,False,"Before Act 10, the total cost of public sector employees employment was 29 percent higher than that in the private sector. After the act, its still 22 percent higher.",NaN
2634,2634.0,2929.json,False,"When President Franklin D. Roosevelt started Social Security, it only affected widows and orphans, and when Medicare began, it was a small program.",NaN
2635,2635.0,4190.json,True,The deficit was on track to top 1 trillion the year I took office.,NaN
2636,2636.0,2446.json,True,We paid down the debt for four years  paid down 600 billion on the national debt.,NaN
2637,2637.0,3669.json,True,A vast majority of the production in the United States comes from small independent oil and gas companies.,NaN
2638,2638.0,11833.json,True,"As part of legislative fights over abortion rights,Mike Coffman cosponsored a bill to redefine rape.",NaN
2639,2639.0,6929.json,True,"An Army report stated Allen West performed illegal acts, merited court martial, faced 11 years in prison.",NaN
2640,2640.0,7350.json,True,"Says each year approximately 30,000 people in the United States die as a result of gunfire, and about 80,000 people are wounded.",NaN
2641,2641.0,7581.json,True,"In this city, there hasnt been a stadium thats lasted more than 27 years.",NaN
2642,2642.0,12573.json,True,"When he served as governor, Schwarzenegger preserved more land than any other gubernatorial administration in Californias history.",NaN
2643,2643.0,1656.json,True,"More people are driving under the influence of drugs than are driving under the influence of alcohol. A recent roadside survey showed that 16 percent of the people tested, tested positive for illicit or licit drugs. Thats significantly higher than alcohol.",NaN
2644,2644.0,4385.json,False,"Says Florida U.S. Reps. Corrine Brown, Alcee Hastings and Frederica Wilson are Socialists.",NaN
2645,2645.0,11450.json,True,Rep. Peter Petrarca voted on two pieces of legislation that helped auto body shops ... and at that point I think there is a conflict of interest.,NaN
2646,2646.0,11128.json,False,Says Hillary Clinton refuses to testify before Congress about the 2012 attack in Benghazi.,NaN
2647,2647.0,3908.json,False,Commerce Secretary nominee John Bryson appears to endorse world government.,NaN
2648,2648.0,734.json,True,Obama says McCain went to Bermuda and pledged to protect tax breaks for American corporations that hide their profits offshore.,NaN
2649,2649.0,7363.json,True,Says Texas is last in mental health expenditures.,NaN
2650,2650.0,13154.json,False,Says Rob Portman even voted to allow people on the terrorism watch list to buy guns.,NaN
2651,2651.0,3802.json,True,Says the Obama Administration has fulfilled all of Texas requests for fire management assisting grants.,NaN
2652,2652.0,6269.json,True,Says federal debt doubled during the Bush administration.,NaN
2653,2653.0,977.json,False,"The administration raises revenue for nationalized health care through a series of new taxes, including a light switch tax that would cost every American household 3,128 a year.",NaN
2654,2654.0,8211.json,True,Offshore wind power is significantly less expensive than solar energy.,NaN
2655,2655.0,9249.json,False,The Constitution simply does not authorize the federal government to own any of this land in the Western states.,NaN
2656,2656.0,7975.json,True,"Says 800,000 cost of Texas special legislative session would pay for 1.6 million condoms, 90,000 months of the pill or 20 fulltime sexual health educators.",NaN
2657,2657.0,13435.json,True,"Deborah Ross defends those who want to burn the American flag, and even called efforts to ban flagburning ridiculous, yet refused to help a disabled veteran fly the flag.",NaN
2658,2658.0,10791.json,True,Texas agriculture is at 98 percent efficiency in water use and just about maxed out as to what we can do on the conservation end of it.,NaN
2659,2659.0,18.json,True,An estimated 56 million Americans dont have bank accounts.,NaN
2660,2660.0,4663.json,True,Our president has labeled Americans as soft.,NaN
2661,2661.0,9478.json,False,ISIS leader Abu Bakr al Baghdadi was released by Obama in 2009.,NaN
2662,2662.0,7668.json,True,The NRA used to support expanded background checks.,NaN
2663,2663.0,146.json,True,Going to public financing really disadvantages Democrats because youre not able to raise funds between the day you win the primaries and the time youre officially nominated.,NaN
2664,2664.0,5476.json,True,"Employment in Gwinnett is up more than 3 percent over last year, and unemployment is the lowest of the five core metro counties.",NaN
2665,2665.0,9258.json,False,The average minimum wage worker is 35 years old.,NaN
2666,2666.0,2416.json,False,Ive been outspent by my opponents every time Ive run for U.S. Senate.,NaN
2667,2667.0,12329.json,False,"In the history of Republican primaries, Ive gotten the most votes in the history of the Republican party.",NaN
2668,2668.0,1595.json,False,"The Massachusetts Supreme Court...defined marriage as simply, quote,the establishment of intimacy ... I guess that would mean if you really had affection for your horse, I guess you could marry your horse.",NaN
2669,2669.0,1632.json,False,The federal health care plan costs Texas taxpayers 2.4 billion per year.,NaN
2670,2670.0,9647.json,False,"When the New Hampshire Legislature raised the gasoline tax, gas prices in the state were skyrocketing.",NaN
2671,2671.0,4218.json,True,Social Security didnt cause the debt crisis. Social Security had nothing to do with the debt crisis.,NaN
2672,2672.0,6752.json,True,Says that in the U.S. House of Representatives weve had bipartisan support for the repeal of Obamacare for getting rid of cap and trade for building the Keystone Pipeline.,NaN
2673,2673.0,6619.json,False,"We will spend 100 billion in Afghanistan this year, fixing roads, building bridges, training police officers, and more, and cutting the same things in our own country.",NaN
2674,2674.0,3226.json,False,The war in Iraq was a major factor in blowing the top off the price of oil.,NaN
2675,2675.0,10974.json,False,This type of mass violence does not happen in other advanced countries. It doesnt happen in other places with this kind of frequency.,NaN
2676,2676.0,6404.json,False,Says Mitt Romney did not pay taxes for 10 years.,NaN
2677,2677.0,1276.json,False,"A massive federal computer network will make your medical records available to millions of people with a complete lack of privacy and confidentiality, while doctors and hospitals who dont take part face stiff penalties.",NaN
2678,2678.0,5382.json,True,Wrong precinct rules exacerbate our provisional ballot problems and HB 194 does nothing to solve the wrongprecinct problem.,NaN
2679,2679.0,13310.json,True,Says Donald Trump used undocumented labor to build the Trump Tower.,NaN
2680,2680.0,10660.json,False,Says Gov. Scott Walker has been rated Americas most factuallychallenged politician.,NaN
2681,2681.0,2318.json,True,Sharron Angle would eliminate the Department of Education.,NaN
2682,2682.0,3318.json,True,An illegal immigrant who gains admission at a public college takes class space away from students who are legal residents.,NaN
2683,2683.0,2042.json,False,On whether BPs 20 billion fund to compensate oil spill victims is a slush fund.,NaN
2684,2684.0,9279.json,False,On instate tuition for illegal immigrants.,NaN
2685,2685.0,12406.json,False,Says Jacky Rosen has refused to tell us whether she supports Bernie Sanders or Hillary Clinton.,NaN
2686,2686.0,7151.json,True,The five economic indicators that the federal government tracks  for the first time since August 2006  were positive this October.,NaN
2687,2687.0,1157.json,True,Medicare has at least 80 billion worth of fraud a year. Thats a full 20 percent of every dollar thats spent on Medicare goes to fraud.,NaN
2688,2688.0,3373.json,False,"In slashing 1.7 billion from Social Security, Rep. Jim Renacci may end up forcing the entire agency to ... shut down for a month, causing seniors to not get their benefits on time, halting claims processing, and forcing new retirees and disabled workers into a backlog.",NaN
2689,2689.0,5738.json,False,"Says Sen. Bill Nelson voted to spend 144,541 to see how monkeys react under the influence of cocaine.",NaN
2690,2690.0,1447.json,False,What were the old annual deficits under Republicans have now become the monthly deficits under Democrats.,NaN
2691,2691.0,8937.json,True,SaysPresident Reagans second inaugural was moved inside the Capitol. It was. Because of a terrible snowstorm.,NaN
2692,2692.0,7088.json,True,"Says a poll shows that without a name attached, Democrats are just one point behind Gov. John Kasich.",NaN
2693,2693.0,1317.json,True,There were more people at the Air and Space Museum than at a rally against the health care bills.,NaN
2694,2694.0,4362.json,True,People for the Ethical Treatment of Animals estimates 200 animals will be spared annually as the result of former President Bill Clinton adopting a vegan diet.,NaN
2695,2695.0,5000.json,False,Says Texas did not bail out a loan program he oversaw as state agriculture commissioner.,NaN
2696,2696.0,11206.json,False,We spend almost twice as much per capita on health care as do the people of any other country.,NaN
2697,2697.0,8919.json,False,On repealing the 17th Amendment,NaN
2698,2698.0,6613.json,True,"Says Bruce Starr voted to throw 6,000 Oregonians off unemployment.",NaN
2699,2699.0,8140.json,True,We need to pass a carbon tax to stop climate change. Break up the Wall Street banks. And stop the government spying on innocent Americans. Cory Booker doesnt support any of these ideas.,NaN
2700,2700.0,12641.json,False,"Says while serving in the city council, Rachel Zenzinger voted to use tax dollars to take a taxpayerfunded junket to China.",NaN
2701,2701.0,5402.json,True,"The governor is trying to take credit for recent actions taken by these companies. The problem is that for all three companies, the decision to move or stay in New Jersey happened before Chris Christie became governor.",NaN
2702,2702.0,10323.json,True,My property taxes went down largely because my technical college portion went down 35.5 because of the money we put in at state.,NaN
2703,2703.0,4643.json,True,"Says more than 1 million Texans are jobless, the state has its highest unemployment rate in more than 20 years and joblessness doubled on Rick Perrys watch.",NaN
2704,2704.0,743.json,True,"He has asked for 932million of earmark porkbarrel spending, nearly a million dollars for every day that hes been in the United States Senate.",NaN
2705,2705.0,1965.json,True,Canada does spills into their water to practice in the event that this would happen. That is not allowed in the United States.,NaN
2706,2706.0,7398.json,False,"Lots of studies seem to indicate that minors find it very easy to get marijuana, easier than to get alcohol.",NaN
2707,2707.0,12413.json,True,"The geography of poverty has changed fundamentally in the last 15 years, with more of it concentrated in fragile and conflict states.",NaN
2708,2708.0,13318.json,True,"Russia has tremendous numbers of nuclear warheads 1,800, by the way where they expanded, and we didnt.",NaN
2709,2709.0,4024.json,True,"For every dollar we invest in Head Start, we get 5 to 7 back into our economy.",NaN
2710,2710.0,5755.json,False,Says President Obamas decision to not issue a permit for the Keystone XL pipeline meant we were denied the ability immediately to reduce prices at the pump.,NaN
2711,2711.0,435.json,True,Says she is the subject of 60 books.,NaN
2712,2712.0,5518.json,True,Seven out of the 10 states with the lowest unemployment rates have Republican governors That approach that Republicans are using is working.,NaN
2713,2713.0,4433.json,True,"In writing his book, Gov. Perry pointed out that by any measure Social Security has been a failure.",NaN
2714,2714.0,4656.json,False,The stimulus created zero jobs.,NaN
2715,2715.0,9170.json,False,The health care law reduces the number of uninsured in America by 3 percent for how much money? 2 trillion.,NaN
2716,2716.0,1077.json,False,We import more oil today than ever before.,NaN
2717,2717.0,11564.json,True,"Will Hurd tends to have a 96 percent straight Republican, straight party voting record.",NaN
2718,2718.0,8530.json,True,Says Chris Christie vetoed Planned Parenthood funding five times over the course of his governorship.,NaN
2719,2719.0,11029.json,True,Greece is not a big economy. Its about the size of metropolitan Miami.,NaN
2720,2720.0,12460.json,True,Ive cut the budget of the lieutenant governors office by more than half.,NaN
2721,2721.0,2065.json,True,Forty cents of every dollar being spent by the federal government is being borrowed from my children.,NaN
2722,2722.0,10539.json,True,Cigarette butts poison babies and small children because of the nicotine in them.,NaN
2723,2723.0,11688.json,False,"One of the things I would immediately do is bring back the warrior class  Petraeus, McChrystal, Mattis, Keane, Flynn. ... Every one was retired early because they told President Obama things that he didnt want to hear.",NaN
2724,2724.0,3273.json,False,"Says under his budgetrepair bill, collective bargaining is fully intact.",NaN
2725,2725.0,10465.json,True,"Since I took office, over 319,000 new private sector jobs have been created in Georgia with nearly 93,000 of those coming in the past 12 months.",NaN
2726,2726.0,78.json,True,And its going to be difficult for us to do this as long as were spending 275 million a day on a war that should have never been authorized...,NaN
2727,2727.0,10600.json,True,"Today in Selma, Ala., the poverty rate is roughly nine times that of whites.",NaN
2728,2728.0,13359.json,False,Says President Obama was proposing pinprick strikes for military intervention in Syria.,NaN
2729,2729.0,12110.json,False,Says there are no political prisoners in Cuba.,NaN
2730,2730.0,6804.json,False,Says Illinois Democrat David Gill would end Medicare.,NaN
2731,2731.0,129.json,True,"First, he said he would leave residual forces in Iraq, and now he says he wouldnt.",NaN
2732,2732.0,7219.json,True,Says last year the graduation rate for our combined sixdistrict footprint jumped 5.5 percent.,NaN
2733,2733.0,1029.json,True,"President Obamas own director of national intelligence, Admiral Blair, put it this way Highvalue information came from interrogations in which those methods were used and provided a deeper understanding of the alQaida organization that was attacking this country.",NaN
2734,2734.0,11312.json,True,"When he Donald Trump asked Florida to have casino gambling, we said no.",NaN
2735,2735.0,12888.json,True,Milwaukee police use deadly force at a rate that is among the lowest in the country.,NaN
2736,2736.0,179.json,True,"When Sen. Edwards ran in 2004, he wasnt for universal health care. Im glad he is now.",NaN
2737,2737.0,8448.json,True,Says Barbara Buono voted to raise her own pay 40 percent.,NaN
2738,2738.0,7471.json,False,Says Texas has the most uninsured people of any state  6 million.,NaN
2739,2739.0,11836.json,True,Ill be running against a career politician.,NaN
2740,2740.0,7024.json,True,Says Multnomah County libraries are open 44 hours per week the lowest of any library in the fourcounty region.,NaN
2741,2741.0,10832.json,True,Says Mike Huckabee appeared in diabetes infomercials to endorse cures and treatments that no health agency supports.,NaN
2742,2742.0,1854.json,False,"Says EPA regulation of greenhouse gases will endanger 575 Texas dairy facilities, 58 swine operations, 1,300 corn farms and 28,000 beef cattle operations.",NaN
2743,2743.0,10704.json,False,Facebook has unveiled new rules to stop their users from creatingposts related in any way to religion.,NaN
2744,2744.0,13436.json,False,"The Democrats are very sly. in New Hampshire we have same day voter registration, and to be honest, when Massachusetts elections are not very close, theyre busing them in all over the place.",NaN
2745,2745.0,12338.json,True,California has added twice as many jobs as Florida over the past year.,NaN
2746,2746.0,11062.json,True,"In the past two years in Congress, Ive written more bills, passed more amendments on the floor of the House and enacted more of my bills into law than any other member of the House.",NaN
2747,2747.0,11973.json,False,"Says Travis County Commissioner Gerald Daugherty claims to have taken a pay cut, but for 2016, he voted to raise his salary by 19.6 percent.",NaN
2748,2748.0,8670.json,False,"The Employment NonDiscrimination Act discriminates against Christian daycare, Christian parents, Christian business owners, and the rights of religious freedom.",NaN
2749,2749.0,310.json,True,"Now, I also support the Bush tax cuts. Sen. McCain voted against them originally. He now believes they should be made permanent. Im glad he agrees they should be made permanent.",NaN
2750,2750.0,10703.json,True,Irans defense budget is 30 billion. Our defense budget is closer to 600 billion.,NaN
2751,2751.0,9665.json,True,Brookhaven homeowners pay hundreds of dollars less in property taxes compared with owners of the samevalue homes in unincorporated DeKalb County.,NaN
2752,2752.0,12863.json,True,The mosquito population in South Florida is larger than it is in many other communities in the country.,NaN
2753,2753.0,8029.json,True,Says health insurance premiums will rise under Obamacare.,NaN
2754,2754.0,12183.json,True,"Says Erv Nelson voted yes on the proamnesty SJR 21, a bill urgingCongress to provide citizenship for those residing illegally in our country.",NaN
2755,2755.0,8362.json,True,Virginia is the number one state per capita in screening out people with mental illness from gun purchases.,NaN
2756,2756.0,12325.json,True,Missouri is the state with the lowest paid workers.,NaN
2757,2757.0,9420.json,True,"The average student loan debt in Texas is over 22,000...the cost of an average size pickup truck. But unlike car owners, students are not allowed to refinance their loans at lower rates.",NaN
2758,2758.0,7279.json,True,Says Rick Scotts proposal for election reform only mandates 48 hours of early voting.,NaN
2759,2759.0,3007.json,True,On whether the state should ramp up borrowing to build roads.,NaN
2760,2760.0,11877.json,True,People think AIDS is done its not done.,NaN
2761,2761.0,7995.json,True,Electricity rates are 40 percent higher in states that have required utility companies to use a certain amount of renewable energy such as solar power.,NaN
2762,2762.0,7732.json,True,"South Carolina has a labor shortage, specifically in the meatpacking industry.",NaN
2763,2763.0,12044.json,True,"When the City and the Fairmount Park Conservancy invested 5 million in Hunting Park, crime went down 89 percent within a half mile radius of the park over the next three years.",NaN
2764,2764.0,8501.json,True,"On day one, six people were able to sign up for health insurance through the federal marketplace.",NaN
2765,2765.0,11737.json,True,Lets start with the premise that Rhode Island already has one of the 10 strictest gun laws amongst all the states.,NaN
2766,2766.0,12262.json,False,"Says that in her speech to the proIsrael group AIPAC, Hillary Clinton had one line on the Palestinian people.",NaN
2767,2767.0,7252.json,True,"Says in our region, 2011 was worst drought year ever recorded.",NaN
2768,2768.0,3164.json,False,"In the 1980s, The lowest income people had the biggest gains.",NaN
2769,2769.0,12462.json,True,Florida has issued more than 3 million conceal carry permits in the past 30 years. Only 168 have been revoked.,NaN
2770,2770.0,9370.json,False,"For every one job created under the Obama administration, 75 people went on food stamps.",NaN
2771,2771.0,5103.json,False,"Says that after she declared her candidacy for Congress, the redistricting process was manipulated to allow incumbent politicians to guarantee their reelection.",NaN
2772,2772.0,13415.json,True,Says Chris Koster opposes righttowork efforts because he has taken 8 million from union bosses.,NaN
2773,2773.0,11239.json,True,Says Bush Jr. handed Obama a 1.4 trillion deficit and Obama reduced Bush Jr.s deficit to just 492 billion.,NaN
2774,2774.0,10569.json,True,Says President Barack Obama made unilateral changes to Obamacare 38 times.,NaN
2775,2775.0,9081.json,False,Broward Countys unemployment rate of 5.3 percent is the lowest in Florida.,NaN
2776,2776.0,8660.json,True,Obamacare could force thousands of volunteer fire stations to cut service or close entirely!,NaN
2777,2777.0,6208.json,False,The Wisconsin Retirement System for public employees is a selffunded pension plan and its the money of the workers that funds it.,NaN
2778,2778.0,10558.json,False,Ninetyfive percent of the money used for unionoperated worker training centers comes from employers.,NaN
2779,2779.0,937.json,True,"If we got solar energy from an area of the Southwestern desert 100 miles on a side, that would be enough, in and of itself, to provide 100 percent of all the electricity needs for the United States of America in a full year.",NaN
2780,2780.0,10790.json,False,"I helped pass what, if enacted, would be the largest tax cut in Texas history through the State Senate.",NaN
2781,2781.0,4115.json,False,"Under Ryan plan,those 54 and younger would receive the same kind of healthcare options now enjoyed by members of Congress.",NaN
2782,2782.0,11362.json,True,Says Bernie Sanders was there when it came to samesex marriage 20 years ago. ... He was there when it wasnt popular.,NaN
2783,2783.0,8852.json,True,David Dewhurst is the first lieutenant governor in history to have a personal security detail.,NaN
2784,2784.0,5600.json,False,The administration has issued rules for 1 abortions in ObamaCare and requires all persons enrolled in insurance plans that include elective abortion coverage to pay an abortion premium.,NaN
2785,2785.0,6078.json,False,Overwhelming Democrat and Republican votes in 2011 for legislation in two special sessions on jobs demonstrated the bipartisan nature of the Wisconsin Legislature.,NaN
2786,2786.0,1724.json,False,Says Gov. Rick Perry has never held a privatesector job.,NaN
2787,2787.0,6724.json,False,Says President Obama promised hed keep unemployment below 8 percent if the stimulus passed.,NaN
2788,2788.0,13507.json,True,Says Indiana Gov. Mike Pence advocated diverting taxpayer dollars to socalled conversion therapy.,NaN
2789,2789.0,6787.json,True,"Says Ted Cruz has pledged to eliminate the U.S. Department of Education, which would end federal aid to college students.",NaN
2790,2790.0,3830.json,True,We are in the bottom 10 in dollars in the classroom and the top 10 in dollars in the bureaucracy and red tape.,NaN
2791,2791.0,11860.json,False,"With 320,000 net Ohio manufacturing jobs lost, Sen. Rob Portman calls NAFTA a proven success.",NaN
2792,2792.0,2227.json,True,Kathryn Starkey only attended half of those meetings.,NaN
2793,2793.0,4234.json,False,Illegal immigration costs state taxpayers over 3 billion every year.,NaN
2794,2794.0,9390.json,False,"Says a liberal immigration reform group endorsed his GOP primary opponent, Dave Brat.",NaN
2795,2795.0,11554.json,False,Welders make more money than philosophers.,NaN
2796,2796.0,951.json,True,Teddy Roosevelt first called for health care reform nearly a century ago.,NaN
2797,2797.0,7083.json,False,Says Mike Dovilla supports a plan that could allow a foreign corporation to take over the Ohio Turnpike ,NaN
2798,2798.0,1368.json,True,Charlie Crist broke the quarter record for fundraising in a U.S. Senate race in Florida.,NaN
2799,2799.0,8688.json,False,The MurrayRyan deal is the first dividedgovernment budget agreement since 1986.,NaN
2800,2800.0,2893.json,False,The American people spoke pretty loudly. They said stop all the looming tax hikes....,NaN
2801,2801.0,1456.json,False,"For the hour after the Jan. 14 debate, Debra Medina was the No. 1 search on Google and for the remainder of that night No. 3.",NaN
2802,2802.0,3813.json,True,"Says state budget deal between Texas House and Senate leaders funds nursing homes, our public schools and universities and provides financial aid for college students.",NaN
2803,2803.0,7506.json,True,"When John Brennan ... was asked directly Is there any geographic limitation to your drone strike program? Brennan responded and said, no, there is no limitation.",NaN
2804,2804.0,276.json,True,Says Time magazine called him one of Americas best governors.,NaN
2805,2805.0,602.json,True,On supporting the Supreme Court abortion decision Roe v. Wade,NaN
2806,2806.0,5832.json,False,After four years of a celebrity president 85 of recent college grads are moving back in with their parents.,NaN
2807,2807.0,3996.json,False,Hispanic unemployment has been ticking down from an alltime high of 13.9 percent because of the policies weve implemented.,NaN
2808,2808.0,4594.json,True,Says Rick Perry cochaired Al Gores campaign for president.,NaN
2809,2809.0,13024.json,False,I was totally against the war in Iraq.,NaN
2810,2810.0,7494.json,True,"There have been literally hundreds of new tax preferences and loopholes added to the code since 1986, last time we did this.",NaN
2811,2811.0,4773.json,False,Says Suzanne Bonamici supports the 500 billion cut to Medicare passed last year.,NaN
2812,2812.0,1222.json,False,Gas will reach 4 a gallon under a capandtrade plan.,NaN
2813,2813.0,12656.json,False,Were losing as many people to heroin and opioid overdoses as we lost to the AIDS epidemic at its peak.,NaN
2814,2814.0,9877.json,True,Says Democratic Senate candidate Bruce Braley voted to cut 700 billion from Medicare to support Obamacare.,NaN
2815,2815.0,7606.json,True,Preventive care coverage under the Affordable Care Act has already helped Granite Staters save money and live healthier lives.,NaN
2816,2816.0,11667.json,False,Says 25 percent of U.S. Muslims agreed that violence against Americans here in the United States is justified as a part of the global jihad.,NaN
2817,2817.0,13456.json,False,"1928 was last time Republicans had the White House, the House and the Senate.",NaN
2818,2818.0,403.json,False,Hillary Clinton and Barack Obama want to raise taxes on all income brackets.,NaN
2819,2819.0,7224.json,False,U.S. Sen. Saxby Chambliss votes more with Democrats than with conservatives.,NaN
2820,2820.0,4214.json,True,"For the second quarter in a row, my campaign has raised more money than any other challenger in the nation and brought our fundraising total to over 800,000.",NaN
2821,2821.0,10797.json,False,Says the recall elections that aimed to remove him and other Republican officials from office cost tens of millions of dollars to run.,NaN
2822,2822.0,7486.json,True,"In Wisconsin, only half of all the adults with serious psychological distress received mental health treatment or medication.",NaN
2823,2823.0,114.json,True,She stood by ground zero workers who sacrificed their health after so many sacrificed their lives and kept standing till this administration took action.,NaN
2824,2824.0,12762.json,False,"On gift taking,Bob McDonnell took a fraction of what Tim Kaine took.",NaN
2825,2825.0,9143.json,False,This is the first time since World War II that five nuclearpowered aircraft carriers were docked together.,NaN
2826,2826.0,1903.json,True,"While Exxon Mobil has 40 pages on its media response strategy, its plan for resource protection is only five pages long and its plan for oil removal is just nine pages long.",NaN
2827,2827.0,6893.json,False,"By voting to approve Question 1, we can . . . save 900 jobs at Twin River.",NaN
2828,2828.0,7895.json,False,There hasnt been a Republican in the legislature or the City Council in Providence in over 30 years.,NaN
2829,2829.0,5265.json,True,Ive never voted for a Democrat when there was a Republican on the ballot.,NaN
2830,2830.0,6528.json,True,"Says U.S. Senate rival Tommy Thompson wants to give a new 265,000 tax cut to millionaires like himself while raising taxes on the middle class.",NaN
2831,2831.0,922.json,False,The economic stimulus legislation could open billions of taxpayer dollars to leftwing groups like the Association of Community Organizations for Reform Now ACORN.,NaN
2832,2832.0,10345.json,False,Exposure to the electromagnetic fields from power lines has been associated with childhood leukemia and other diseases.,NaN
2833,2833.0,10285.json,True,"At the 50 Milwaukee schools serving at least 80 AfricanAmerican and at least 80 low income students, the reading proficiency is 8.",NaN
2834,2834.0,623.json,True,Says Obama replaced the American flag on the tail of his plane with his campaign logo.,NaN
2835,2835.0,7587.json,True,Atlanta Mayor Kasim Reed held not one conversation with the public about the new Falcons stadium project,NaN
2836,2836.0,11498.json,False,I never said that Marco Rubio was Mark Zuckerbergs personal senator.,NaN
2837,2837.0,12423.json,False,The only two Donald Trump tax returns we have show that he hasnt paid a penny in taxes.,NaN
2838,2838.0,7444.json,True,"In a budget deal struck in 2011 a trillion dollars of cuts went into effect immediately, and then a special committee was set up ... to get agreement on another 3 trillion of cuts.",NaN
2839,2839.0,802.json,False,"If youre a small business and dont adopt the health care plan that Senator Obama mandates, hes going to fine you.",NaN
2840,2840.0,3531.json,False,Weve lost 26 million jobs since Obamas been president.,NaN
2841,2841.0,654.json,True,"Whether in Illinois or Washington, Barack Obama has bridged partisanship to bring about significant reform.",NaN
2842,2842.0,8639.json,False,"I have cut taxes 63 times, including a 2006 property tax reduction that ranks as the largest in state history.",NaN
2843,2843.0,5930.json,True,New Jersey has the largest transit system in the entire country.,NaN
2844,2844.0,10009.json,False,"New jobs numbers are in, and Wisconsin has fallen to dead last in Midwest job growth.",NaN
2845,2845.0,1198.json,False,Under the Baucus bill ... federal funds would subsidize coverage of elective abortions.,NaN
2846,2846.0,7756.json,True,"Four balanced budgets in a row, with no new taxes for anyone. The best job growth in 12 years. Nearly 130,000 new privatesector jobs. Merit pay to reward New Jerseys best teachers, and the most education funding ever.",NaN
2847,2847.0,1169.json,False,Capandtrade is wildly unpopular with Americans.,NaN
2848,2848.0,1743.json,True,By registration fewer than 20 percent of Florida voters are Independents.,NaN
2849,2849.0,8423.json,False,Teachers were not involved in developing the Common Core State Standards.,NaN
2850,2850.0,12718.json,False,"As a senator, Hillary Clinton paid women less than the men in her office.",NaN
